,1st_flr_sf,2nd_flr_sf,3ssn_porch,alley,bedroom_abvgr,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_half_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_sf_1,bsmtfin_sf_2,bsmtfin_type_1,bsmtfin_type_2,central_air,condition_1,condition_2,electrical,enclosed_porch,exter_cond,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_cars,garage_cond,garage_finish,garage_qual,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,low_qual_fin_sf,ms_subclass,mas_vnr_area,mas_vnr_type,misc_feature,misc_val,mo_sold,neighborhood,open_porch_sf,overall_cond,overall_qual,pid,paved_drive,pool_area,pool_qc,roof_matl,roof_style,sale_type,saleprice,screen_porch,street,totrms_abvgrd,total_bsmt_sf,utilities,wood_deck_sf,year_built,year_remod/add,yr_sold,neighborhood_rank,bsmt_num,fireplace,exter_num,baths,yr_remod_or_built,garage_space,sqft_above,overall_qual_gr_liv_area,1st_flr_and_total_bsmt_sqft,1st_flr_gr_liv_area_total_bsmt_sqft,deck_or_porch,condition_rank,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM
1110,728,728,0,None,3,1Fam,3,No,0.0,0.0,4,728.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,390.0,2.0,3,Fin,3,Attchd,2005.0,1456,1,GasA,5,2Story,2815,1,4,Lvl,Gtl,8461,Inside,65.0,Reg,0,60,0.0,None,None,0,7,CollgCr,24,5,6,907420070,Y,0,1,CompShg,Gable,New,163990,0,Pave,8,728.0,AllPub,0,2005,2006,2006,19,12,4,12,2.5,4022030,780.0,1059968,8736,529984.0,771656704.0,0,4,0,0,0,0,1,0
1111,665,665,0,None,3,1Fam,2,No,0.0,0.0,2,396.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,45,4,2,AsbShng,Plywood,MnPrv,0,0,BrkTil,1,7,390.0,1.0,3,Unf,3,Detchd,2001.0,1330,0,GasA,4,2Story,2692,1,3,Lvl,Gtl,7518,FR3,60.0,Reg,0,70,0.0,None,None,0,7,IDOTRR,72,8,5,903452090,N,0,1,CompShg,Gable,WD ,116500,0,Pave,7,396.0,AllPub,0,1910,2004,2006,2,4,0,8,1.0,3827640,390.0,884450,6650,263340.0,350242200.0,0,4,0,0,0,0,0,1
1112,840,880,0,None,3,1Fam,3,No,0.0,0.0,4,840.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,400.0,2.0,3,Fin,3,BuiltIn,2002.0,1720,1,GasA,5,2Story,1090,1,4,Lvl,Gtl,8010,Inside,68.0,IR1,0,60,0.0,None,None,0,7,Gilbert,48,5,7,528240050,Y,0,1,CompShg,Gable,WD ,188000,0,Pave,7,840.0,AllPub,138,2002,2003,2008,16,12,4,12,2.5,4010006,800.0,1444800,12040,705600.0,1213632000.0,0,4,0,0,0,0,1,0
1113,1280,0,0,None,3,1Fam,3,Av,0.0,1.0,3,191.0,602.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,3,1,CBlock,2,7,432.0,2.0,3,Fin,3,Basment,1966.0,1280,0,GasA,5,SFoyer,1912,1,3,Lvl,Gtl,10050,Inside,68.0,IR1,0,85,87.0,BrkFace,None,0,6,NAmes,40,6,5,535102010,Y,0,1,CompShg,Gable,WD ,175000,0,Pave,6,793.0,AllPub,140,1966,1966,2007,12,9,3,9,2.5,3865156,864.0,1638400,6400,1015040.0,1299251200.0,0,4,0,0,0,0,1,0
1114,1179,0,0,None,2,TwnhsE,3,Gd,1.0,0.0,4,918.0,248.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,CemntBd,CmentBd,None,0,0,CBlock,2,7,480.0,2.0,3,RFn,3,Attchd,1988.0,1179,0,GasA,4,1Story,1634,1,3,Lvl,Gtl,4740,Inside,38.0,IR1,0,120,0.0,None,None,0,10,StoneBr,108,5,8,527184020,Y,0,1,CompShg,Gable,WD ,182000,135,Pave,5,1166.0,AllPub,0,1988,1988,2007,28,12,0,12,3.0,3952144,960.0,1390041,9432,1374714.0,1620787806.0,0,4,0,0,0,0,1,0
1115,960,0,0,None,2,1Fam,3,No,0.0,0.0,3,850.0,0.0,0.0,Unf,Unf,Y,1,2,SBrkr,116,4,4,MetalSd,MetalSd,None,0,0,BrkTil,1,7,576.0,2.0,3,RFn,3,Detchd,1981.0,960,0,GasA,3,1Story,1974,1,3,Bnk,Gtl,6978,Inside,60.0,Reg,0,30,0.0,None,None,0,4,OldTown,0,7,5,902100010,Y,0,1,CompShg,Gable,WD ,103000,0,Pave,5,850.0,AllPub,0,1926,1980,2007,4,9,0,16,1.0,3813480,1152.0,921600,4800,816000.0,783360000.0,0,2,0,0,0,0,0,1
1116,2633,0,0,None,2,1Fam,3,Gd,1.0,0.0,5,1351.0,1282.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,5,VinylSd,VinylSd,None,4,2,PConc,2,7,804.0,3.0,3,RFn,3,Attchd,2001.0,2633,1,GasA,5,1Story,1764,1,5,Lvl,Gtl,11400,Inside,68.0,Reg,0,20,705.0,BrkFace,None,0,3,NoRidge,140,5,10,528327060,Y,0,1,CompShg,Hip,WD ,466500,0,Pave,8,2633.0,AllPub,314,2001,2002,2007,26,15,8,15,3.5,4006002,2412.0,6932689,26330,6932689.0,18253770137.0,0,4,0,0,0,0,1,0
1117,988,0,0,None,3,1Fam,3,No,1.0,0.0,3,280.0,708.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,0,0,CBlock,2,7,297.0,1.0,3,Unf,3,Attchd,1959.0,988,0,GasA,3,1Story,634,1,4,Lvl,Gtl,9240,Inside,66.0,IR1,0,20,0.0,None,None,0,6,NAmes,0,8,6,535154130,Y,0,1,CompShg,Hip,WD ,149500,0,Pave,6,988.0,AllPub,156,1959,1998,2009,12,9,0,12,3.0,3914082,297.0,976144,5928,976144.0,964430272.0,0,4,0,0,0,0,1,0
1118,1055,0,0,None,2,Twnhs,3,No,0.0,0.0,4,423.0,632.0,6.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,Plywood,Brk Cmn,None,0,0,CBlock,2,7,319.0,1.0,3,Unf,3,Attchd,1978.0,1055,0,GasA,3,1Story,1683,1,3,Lvl,Gtl,2304,Inside,24.0,Reg,0,120,0.0,None,None,0,4,NPkVill,32,7,7,527455030,Y,0,1,CompShg,Gable,WD ,142500,0,Pave,4,1061.0,AllPub,108,1978,1978,2007,10,12,0,9,2.0,3912484,319.0,1113025,7385,1119355.0,1180919525.0,0,4,0,0,0,0,1,0
1119,1422,0,0,None,3,1Fam,3,Mn,0.0,0.0,3,971.0,319.0,0.0,BLQ,Unf,Y,2,2,SBrkr,64,3,3,Stucco,Plywood,MnPrv,0,0,PConc,1,7,352.0,1.0,3,Unf,3,Detchd,1973.0,1422,0,GasA,3,1Story,2199,1,3,Lvl,Gtl,7223,Inside,54.0,Reg,0,30,0.0,None,None,0,4,Crawfor,0,5,5,909251030,Y,0,1,CompShg,Hip,WD ,136500,0,Pave,6,1290.0,AllPub,0,1926,1950,2007,20,9,0,9,1.0,3755700,352.0,2022084,7110,1834380.0,2608488360.0,0,4,0,0,0,0,1,0
1120,630,690,0,None,3,Twnhs,3,No,0.0,0.0,4,292.0,338.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,MnPrv,0,0,PConc,2,7,484.0,2.0,3,Unf,3,Detchd,1993.0,1320,1,GasA,5,2Story,2789,1,3,Lvl,Gtl,3612,Inside,68.0,IR1,0,160,0.0,None,None,0,6,Landmrk,48,5,6,907230240,Y,0,1,CompShg,Gable,WD ,137000,0,Pave,5,630.0,AllPub,0,1993,1994,2006,8,12,0,9,2.5,3974042,968.0,831600,7920,396900.0,523908000.0,0,4,0,0,0,1,0,0
1121,1688,0,0,None,2,1Fam,4,Mn,1.0,0.0,4,692.0,983.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,Plywood,Wd Sdng,None,5,1,CBlock,2,7,528.0,2.0,3,RFn,3,Attchd,1988.0,1688,0,GasA,5,1Story,1018,1,5,Lvl,Gtl,12680,Inside,63.0,IR1,0,20,102.0,BrkFace,None,0,6,NWAmes,48,6,7,527301245,Y,0,1,CompShg,Gable,WD ,226500,141,Pave,6,1675.0,AllPub,0,1988,1988,2008,17,16,5,12,3.0,3952144,1056.0,2849344,11816,2827400.0,4772651200.0,0,4,0,0,0,0,1,0
1122,1341,0,0,None,2,1Fam,3,Gd,1.0,0.0,4,663.0,637.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,1,1,PConc,1,7,506.0,2.0,3,Unf,3,Attchd,1990.0,1341,1,GasA,4,1Story,14,1,4,Lvl,Gtl,10176,Inside,85.0,Reg,0,20,0.0,None,None,0,2,Gilbert,0,5,7,527180040,Y,0,1,CompShg,Gable,WD ,171500,0,Pave,5,1300.0,AllPub,192,1990,1990,2010,16,12,1,9,2.5,3960100,1012.0,1798281,9387,1743300.0,2337765300.0,0,4,0,0,0,0,1,0
1123,954,0,0,None,3,1Fam,3,Av,0.0,0.0,3,428.0,483.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,576.0,2.0,3,Unf,3,Detchd,1976.0,954,0,GasA,4,SLvl,2782,1,3,Lvl,Gtl,10780,Inside,55.0,IR1,0,80,0.0,None,None,0,7,CollgCr,0,5,5,907200170,Y,0,1,CompShg,Gable,WD ,132500,0,Pave,6,911.0,AllPub,0,1976,1976,2006,19,9,0,9,1.0,3904576,1152.0,910116,4770,869094.0,829115676.0,0,4,0,0,0,0,1,0
1124,1040,0,0,None,2,Duplex,0,None,0.0,0.0,0,0.0,0.0,0.0,None,None,N,2,2,FuseA,0,3,3,Stucco,Stucco,None,0,0,Slab,2,7,400.0,2.0,3,Unf,3,Detchd,1949.0,1040,0,Wall,2,1Story,2626,2,3,Lvl,Gtl,8544,Inside,68.0,Reg,0,90,340.0,BrkFace,None,0,5,NAmes,0,4,3,535454050,Y,0,1,CompShg,Gable,WD ,87500,0,Pave,6,0.0,AllPub,0,1949,1950,2006,12,0,0,9,2.0,3800550,800.0,1081600,3120,0.0,0.0,0,4,0,0,0,0,1,0
1125,872,917,0,None,3,1Fam,3,No,1.0,0.0,3,177.0,681.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,3,1,PConc,2,7,546.0,2.0,3,Fin,3,Attchd,2001.0,1789,1,GasA,5,2Story,1175,1,3,Lvl,Gtl,10646,Corner,79.0,IR1,0,60,513.0,BrkFace,None,0,6,Somerst,0,5,7,533234020,Y,0,1,CompShg,Gable,WD ,223000,0,Pave,7,858.0,AllPub,0,2001,2001,2008,22,9,3,9,3.5,4004001,1092.0,1560008,12523,748176.0,1338486864.0,0,4,0,1,0,0,0,0
1126,1537,0,0,None,3,1Fam,3,No,1.0,0.0,3,1319.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,4,4,Wd Sdng,Wd Sdng,GdPrv,4,1,CBlock,1,7,462.0,2.0,3,RFn,3,Attchd,1962.0,1537,1,GasA,3,1Story,1232,1,4,Lvl,Gtl,8400,Inside,80.0,Reg,0,20,237.0,BrkFace,None,0,7,NAmes,36,9,6,535105060,Y,0,1,CompShg,Gable,COD,174000,0,Pave,7,1319.0,AllPub,0,1962,2005,2008,12,9,4,16,2.5,3933810,924.0,2362369,9222,2027303.0,3115964711.0,0,4,0,0,0,0,1,0
1127,884,0,0,None,2,1Fam,3,No,1.0,0.0,3,143.0,741.0,0.0,Rec,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,270.0,1.0,3,Fin,3,Attchd,1951.0,884,0,GasA,5,1Story,2590,1,3,Lvl,Gtl,15428,Inside,85.0,Reg,0,20,0.0,None,None,0,6,NAmes,0,6,5,535325450,Y,0,1,CompShg,Hip,WD ,142000,195,Pave,4,884.0,AllPub,0,1951,1991,2006,12,9,0,9,2.0,3884441,270.0,781456,4420,781456.0,690807104.0,0,4,0,0,0,0,1,0
1128,1489,0,0,None,3,1Fam,4,No,0.0,0.0,4,1489.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,776.0,2.0,3,RFn,3,Attchd,2006.0,1489,0,GasA,5,1Story,2463,1,4,Lvl,Gtl,11216,Inside,81.0,Reg,0,20,0.0,None,None,0,6,Somerst,140,5,8,528477030,Y,0,1,CompShg,Gable,New,232600,0,Pave,7,1489.0,AllPub,0,2006,2006,2006,22,16,4,12,2.0,4024036,1552.0,2217121,11912,2217121.0,3301293169.0,0,4,0,1,0,0,0,0
1129,1309,0,0,None,3,1Fam,3,No,1.0,0.0,3,0.0,663.0,377.0,ALQ,LwQ,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,GdPrv,2,1,CBlock,1,7,484.0,2.0,3,RFn,3,Attchd,1974.0,1309,1,GasA,2,1Story,2358,1,4,Lvl,Gtl,10140,Inside,78.0,Reg,0,20,99.0,BrkFace,None,0,1,NWAmes,0,6,6,527377030,Y,648,2,CompShg,Hip,WD ,181000,0,Pave,5,1040.0,AllPub,265,1974,1999,2006,17,9,2,9,2.5,3946026,968.0,1713481,7854,1361360.0,1782020240.0,0,4,0,0,0,0,1,0
1130,1291,1230,0,None,5,TwnhsE,3,No,1.0,0.0,4,105.0,837.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,CemntBd,CmentBd,GdPrv,4,1,CBlock,2,3,576.0,2.0,3,Fin,3,Attchd,1973.0,2521,1,GasA,4,2Story,2911,1,3,Lvl,Gtl,3964,Inside,42.0,Reg,0,160,0.0,None,None,0,6,MeadowV,20,4,6,923225260,Y,0,1,CompShg,Gable,WD ,151400,0,Pave,10,942.0,AllPub,728,1973,1973,2006,1,12,4,9,3.5,3892729,1152.0,3254611,15126,1216122.0,3065843562.0,0,4,0,0,0,0,0,1
1131,1634,0,0,None,3,1Fam,3,No,0.0,0.0,4,1626.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,866.0,3.0,3,RFn,3,Attchd,2006.0,1634,0,GasA,5,1Story,1699,1,4,Lvl,Gtl,11428,Inside,98.0,IR1,0,20,248.0,Stone,None,0,5,NridgHt,44,5,8,528112150,Y,0,1,CompShg,Gable,WD ,250000,0,Pave,7,1626.0,AllPub,0,2006,2006,2007,27,12,4,12,2.0,4024036,2598.0,2669956,13072,2656884.0,4341348456.0,0,4,0,0,0,0,1,0
1132,980,734,0,None,3,1Fam,3,No,0.0,0.0,4,586.0,394.0,0.0,GLQ,Unf,Y,2,2,SBrkr,156,3,3,HdBoard,HdBoard,MnPrv,3,1,CBlock,2,7,496.0,2.0,3,Unf,3,Attchd,1988.0,1714,1,GasA,3,2Story,115,1,3,Lvl,Gtl,10421,Inside,80.0,Reg,0,60,42.0,BrkFace,Shed,500,3,NWAmes,66,5,7,534152100,Y,0,1,CompShg,Gable,WD ,196500,0,Pave,7,980.0,AllPub,228,1988,1988,2010,17,12,3,9,2.5,3952144,992.0,1679720,11998,960400.0,1646125600.0,0,4,0,0,0,0,1,0
1133,1312,1142,0,Grvl,3,1Fam,3,No,0.0,0.0,3,819.0,0.0,0.0,Unf,Unf,Y,2,2,FuseA,150,4,3,Wd Sdng,Wd Sdng,MnPrv,4,1,PConc,2,7,576.0,2.0,3,Unf,3,Attchd,1950.0,2454,0,GasA,3,2.5Unf,1998,1,3,Lvl,Gtl,13500,Corner,75.0,Reg,0,75,0.0,None,None,0,2,OldTown,148,8,7,902330090,N,0,1,CompShg,Gable,WD ,185000,0,Pave,8,819.0,AllPub,0,1879,1987,2007,4,9,4,12,2.0,3733573,1152.0,3219648,17178,1074528.0,2636891712.0,0,4,0,0,0,0,0,1
1134,1216,0,0,None,3,1Fam,3,Av,1.0,0.0,3,261.0,955.0,0.0,BLQ,Unf,Y,1,2,SBrkr,0,3,3,HdBoard,HdBoard,MnPrv,0,0,CBlock,1,7,336.0,1.0,3,Unf,3,Attchd,1969.0,1216,0,GasA,3,1Story,589,1,3,Lvl,Gtl,9000,Inside,75.0,Reg,0,20,200.0,BrkFace,None,0,8,NWAmes,0,5,6,534129380,Y,0,1,CompShg,Gable,WD ,113000,0,Pave,5,1216.0,AllPub,0,1969,1969,2009,17,9,0,9,2.0,3876961,336.0,1478656,7296,1478656.0,1798045696.0,0,2,0,0,0,0,1,0
1135,1419,0,0,None,2,1Fam,3,Av,1.0,0.0,4,474.0,945.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,4,1,PConc,2,7,567.0,2.0,3,RFn,3,Attchd,2007.0,1419,0,GasA,5,1Story,1641,1,4,HLS,Gtl,8089,Inside,60.0,Reg,0,20,0.0,BrkFace,None,0,10,StoneBr,0,6,8,527252070,Y,0,1,CompShg,Gable,New,392000,0,Pave,7,1419.0,AllPub,140,2007,2007,2007,28,12,4,12,3.0,4028049,1134.0,2013561,11352,2013561.0,2857243059.0,0,4,0,0,0,0,1,0
1136,980,0,0,None,4,Duplex,4,Gd,0.0,2.0,4,0.0,945.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,WdShing,Plywood,None,0,0,CBlock,2,7,0.0,0.0,0,None,0,None,0.0,980,0,GasA,3,SFoyer,2821,0,3,Lvl,Gtl,9400,CulDSac,35.0,IR1,0,90,250.0,BrkFace,None,0,10,Edwards,0,5,6,908103320,Y,0,1,Tar&Grv,Flat,WD ,127500,0,Pave,4,945.0,AllPub,0,1975,1975,2006,6,16,0,9,3.0,3900625,0.0,960400,5880,926100.0,907578000.0,0,4,0,0,0,0,1,0
1137,769,804,0,None,3,Twnhs,3,No,0.0,0.0,4,339.0,417.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,0,0,PConc,2,7,440.0,2.0,3,Unf,3,Detchd,2000.0,1573,1,GasA,5,2Story,1846,1,4,Lvl,Gtl,2117,Inside,24.0,Reg,0,160,216.0,BrkFace,None,0,9,Somerst,32,5,6,533221060,Y,0,1,CompShg,Gable,WD ,177000,0,Pave,4,756.0,AllPub,0,2000,2000,2007,22,12,0,12,2.5,4000000,880.0,1209637,9438,581364.0,914485572.0,0,4,0,1,0,0,0,0
1138,1158,1285,0,None,4,1Fam,3,Av,0.0,0.0,4,1158.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,5,744.0,3.0,3,RFn,3,BuiltIn,2004.0,2443,1,GasA,5,2Story,1805,1,4,Lvl,Gtl,10625,Inside,85.0,Reg,0,60,353.0,BrkFace,None,0,6,Somerst,127,5,6,528482030,Y,0,1,CompShg,Gable,WD ,265000,0,Pave,9,1158.0,AllPub,193,2004,2004,2007,22,12,4,12,2.5,4016016,2232.0,2828994,14658,1340964.0,3275975052.0,0,4,0,1,0,0,0,0
1139,1220,1142,0,None,3,1Fam,3,Mn,1.0,0.0,5,319.0,901.0,0.0,GLQ,Unf,Y,2,2,SBrkr,36,4,4,VinylSd,VinylSd,None,3,2,PConc,2,7,1105.0,2.0,3,RFn,4,Attchd,1998.0,2362,1,GasA,5,2Story,1853,1,4,Lvl,Gtl,8413,Inside,106.0,IR1,0,60,0.0,None,None,0,6,Somerst,0,5,8,533244040,Y,0,1,CompShg,Gable,WD ,312500,144,Pave,8,1220.0,AllPub,147,1998,1998,2007,22,15,6,16,3.5,3992004,2210.0,2881640,18896,1488400.0,3515600800.0,0,4,0,1,0,0,0,0
1140,1521,1254,0,None,3,1Fam,3,No,0.0,0.0,3,1237.0,0.0,0.0,Unf,Unf,Y,1,3,SBrkr,0,5,5,Wd Sdng,Wd Sdng,None,4,1,BrkTil,3,7,880.0,2.0,3,Unf,4,Detchd,1988.0,2775,1,GasA,4,2.5Unf,1321,1,4,Lvl,Gtl,13500,Inside,75.0,Reg,0,75,0.0,None,None,0,7,OldTown,502,9,10,902401120,Y,0,1,CompShg,Gable,WD ,325000,0,Pave,9,1237.0,AllPub,105,1893,2000,2008,4,9,4,25,3.5,3786000,1760.0,4220775,27750,1881477.0,5221098675.0,0,3,0,0,0,0,0,1
1141,2014,0,255,None,2,1Fam,4,Gd,1.0,0.0,4,189.0,1733.0,92.0,ALQ,Rec,Y,2,2,SBrkr,0,4,4,VinylSd,VinylSd,MnPrv,4,2,CBlock,2,3,864.0,3.0,3,RFn,3,Attchd,1980.0,2014,0,GasA,4,1Story,564,1,4,Low,Gtl,15676,Inside,68.0,IR1,0,20,115.0,BrkFace,None,0,4,Veenker,0,8,8,532478020,Y,0,1,CompShg,Gable,WD ,275000,0,Pave,6,2014.0,AllPub,462,1980,1980,2009,24,16,8,16,3.0,3920400,2592.0,4056196,16112,4056196.0,8169178744.0,0,4,0,0,0,0,1,0
1142,1214,1306,0,None,4,1Fam,3,No,0.0,0.0,4,638.0,565.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,3,1,PConc,2,7,721.0,3.0,3,RFn,3,Attchd,1995.0,2520,1,GasA,5,2Story,1771,1,4,Lvl,Gtl,9950,Inside,82.0,IR1,0,60,290.0,BrkFace,None,0,6,NoRidge,114,5,7,528358040,Y,0,1,CompShg,Gable,WD ,290000,0,Pave,9,1203.0,AllPub,224,1995,1995,2007,26,12,3,12,2.5,3980025,2163.0,3059280,17640,1460442.0,3680313840.0,0,4,0,0,0,0,1,0
1143,1494,0,0,None,3,1Fam,3,Gd,1.0,0.0,3,223.0,126.0,859.0,BLQ,GLQ,Y,1,2,SBrkr,186,4,3,Plywood,Plywood,GdPrv,2,2,CBlock,2,7,461.0,2.0,3,Fin,3,Attchd,1974.0,1494,0,GasA,5,1Story,90,1,3,Lvl,Gtl,15410,CulDSac,39.0,IR1,0,20,250.0,BrkCmn,None,0,4,Sawyer,0,6,6,532479070,Y,0,1,CompShg,Hip,WD ,169000,0,Pave,7,1208.0,AllPub,296,1974,2002,2010,9,9,4,12,3.0,3951948,922.0,2232036,8964,1804752.0,2696299488.0,0,2,0,0,0,0,1,0
1144,616,0,0,None,2,1Fam,3,No,0.0,0.0,3,0.0,616.0,0.0,LwQ,Unf,Y,2,2,SBrkr,129,3,3,Wd Sdng,Wd Shng,None,0,0,CBlock,1,7,205.0,1.0,3,Unf,3,Detchd,1921.0,616,0,GasA,4,1Story,2684,1,3,Lvl,Gtl,6000,Inside,50.0,Reg,0,30,0.0,None,None,0,6,BrkSide,0,7,5,903235020,Y,0,1,CompShg,Gable,WD ,89000,0,Pave,4,616.0,AllPub,0,1921,1950,2006,5,9,0,9,1.0,3745950,205.0,379456,3080,379456.0,233744896.0,0,4,0,0,0,0,0,1
1145,789,676,0,None,3,1Fam,3,No,0.0,0.0,4,789.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,4,1,PConc,2,7,393.0,2.0,3,Fin,3,Attchd,1998.0,1465,1,GasA,4,2Story,13,1,3,Lvl,Gtl,8402,Inside,63.0,IR1,0,60,0.0,None,None,0,5,Gilbert,75,5,6,527166040,Y,0,1,CompShg,Gable,WD ,180400,0,Pave,7,789.0,AllPub,0,1998,1998,2010,16,12,4,9,2.5,3992004,786.0,1155885,8790,622521.0,911993265.0,0,4,0,0,0,0,1,0
1146,1629,0,0,None,3,1Fam,3,No,1.0,0.0,4,1603.0,1124.0,479.0,GLQ,None,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,880.0,3.0,3,RFn,3,Attchd,2003.0,1629,0,GasA,5,1Story,445,1,4,Lvl,Gtl,10655,Inside,85.0,IR1,0,20,296.0,BrkFace,None,0,10,NridgHt,0,5,8,528142130,Y,0,1,CompShg,Gable,WD ,284000,0,Pave,7,3206.0,AllPub,0,2003,2004,2009,27,12,4,12,3.0,4014012,2640.0,2653641,13032,5222574.0,8507573046.0,0,4,0,0,0,0,1,0
1147,912,0,0,None,2,1Fam,3,No,0.0,0.0,3,456.0,456.0,0.0,Rec,Unf,Y,1,2,FuseA,0,3,3,Wd Sdng,Wd Sdng,None,0,0,CBlock,1,7,275.0,1.0,3,RFn,3,Attchd,1958.0,912,0,GasA,5,1Story,1914,1,3,Lvl,Gtl,10150,Inside,70.0,Reg,0,20,1.0,None,None,0,7,NAmes,0,5,5,535106140,Y,0,1,CompShg,Gable,COD,114500,0,Pave,5,912.0,AllPub,0,1958,1958,2007,12,9,0,9,1.0,3833764,275.0,831744,4560,831744.0,758550528.0,0,2,0,0,0,0,1,0
1148,1552,0,0,None,3,1Fam,3,Av,0.0,0.0,4,1528.0,24.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,782.0,3.0,3,RFn,3,Attchd,2005.0,1552,0,GasA,5,1Story,2811,1,4,Lvl,Gtl,10084,Inside,84.0,Reg,0,20,196.0,BrkFace,None,0,7,CollgCr,20,5,7,907410110,Y,0,1,CompShg,Gable,New,212900,0,Pave,7,1552.0,AllPub,144,2005,2006,2006,19,12,0,12,2.0,4022030,2346.0,2408704,10864,2408704.0,3738308608.0,0,4,0,0,0,0,1,0
1149,1430,0,0,None,3,1Fam,3,No,0.0,0.0,4,1413.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,605.0,2.0,3,RFn,3,Attchd,2001.0,1430,0,GasA,5,1Story,850,1,4,Lvl,Gtl,16285,Inside,67.0,IR2,0,20,0.0,None,None,0,6,CollgCr,33,5,7,907194110,Y,0,1,CompShg,Gable,WD ,187100,0,Pave,6,1413.0,AllPub,0,2001,2002,2009,19,12,0,12,2.0,4006002,1210.0,2044900,10010,2020590.0,2889443700.0,0,4,0,0,0,0,1,0
1150,729,729,0,Pave,2,TwnhsE,3,No,0.0,0.0,4,310.0,419.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,2,1,PConc,2,7,440.0,2.0,3,Unf,3,Detchd,1999.0,1458,1,GasA,4,2Story,1844,1,3,Lvl,Gtl,3230,Corner,34.0,Reg,0,160,1129.0,BrkFace,None,0,6,Somerst,32,5,6,533213140,Y,0,1,CompShg,Gable,WD ,176000,0,Pave,5,729.0,AllPub,0,1999,1999,2007,22,12,2,9,2.5,3996001,880.0,1062882,8748,531441.0,774840978.0,0,4,0,1,0,0,0,0
1151,1488,0,0,None,3,1Fam,3,No,0.0,1.0,4,675.0,813.0,0.0,BLQ,Unf,Y,2,2,SBrkr,216,3,3,HdBoard,BrkFace,None,4,2,PConc,2,7,552.0,2.0,3,RFn,3,Attchd,1968.0,1488,0,GasA,5,1Story,2225,1,3,Lvl,Gtl,21579,CulDSac,68.0,IR1,0,20,0.0,None,None,0,9,Crawfor,0,6,6,909428340,Y,0,1,CompShg,Hip,CWD,215000,0,Pave,7,1488.0,AllPub,0,1968,1968,2007,20,12,8,9,2.5,3873024,1104.0,2214144,8928,2214144.0,3294646272.0,0,4,0,0,0,0,1,0
