,1st_flr_sf,2nd_flr_sf,3ssn_porch,alley,bedroom_abvgr,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_half_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_sf_1,bsmtfin_sf_2,bsmtfin_type_1,bsmtfin_type_2,central_air,condition_1,condition_2,electrical,enclosed_porch,exter_cond,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_cars,garage_cond,garage_finish,garage_qual,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,low_qual_fin_sf,ms_subclass,ms_zoning,mas_vnr_area,mas_vnr_type,misc_feature,misc_val,mo_sold,neighborhood,open_porch_sf,overall_cond,overall_qual,pid,paved_drive,pool_area,pool_qc,roof_matl,roof_style,sale_type,saleprice,screen_porch,street,totrms_abvgrd,total_bsmt_sf,utilities,wood_deck_sf,year_built,year_remod/add,yr_sold,neighborhood_rank
973,1005,0,0,None,2,1Fam,3,No,0.0,0.0,3,517.0,488.0,0.0,LwQ,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,3,1,CBlock,1,7,319.0,1.0,3,Unf,3,Attchd,1956.0,1005,0,GasA,5,1Story,2588,1,3,Lvl,Gtl,11050,Inside,65.0,Reg,0,20,RL,0.0,None,None,0,7,NAmes,0,5,5,535325340,Y,0,1,CompShg,Hip,WD ,133500,288,Pave,6,1005.0,AllPub,0,1956,1956,2006,12
974,1584,1208,0,Grvl,5,1Fam,3,No,0.0,0.0,4,1017.0,493.0,0.0,LwQ,Unf,Y,2,2,SBrkr,0,4,4,BrkFace,Wd Sdng,MnPrv,3,2,BrkTil,2,4,520.0,2.0,3,Unf,2,Detchd,1920.0,2792,0,GasW,5,1.5Fin,1289,1,3,Lvl,Gtl,10440,Corner,60.0,Reg,0,50,RM,0.0,None,Shed,1150,6,OldTown,547,7,6,902105020,Y,0,1,CompShg,Gable,WD ,256000,480,Pave,8,1510.0,AllPub,0,1920,1950,2008,4
975,925,550,0,None,4,TwnhsE,3,No,0.0,0.0,4,232.0,318.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,CemntBd,CmentBd,None,3,1,PConc,2,7,336.0,1.0,3,Unf,3,Attchd,1976.0,1475,0,GasA,3,2Story,1596,1,3,Lvl,Gtl,2665,Inside,41.0,Reg,0,160,RM,0.0,None,None,0,5,MeadowV,26,7,5,923225200,Y,0,1,CompShg,Gable,WD ,129500,0,Pave,6,550.0,AllPub,92,1976,1976,2008,1
976,1978,0,0,None,3,1Fam,3,No,1.0,0.0,4,296.0,1682.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,CemntBd,CmentBd,None,4,1,PConc,2,7,850.0,3.0,3,RFn,3,Attchd,2003.0,1978,1,GasA,5,1Story,264,1,4,Lvl,Gtl,10389,Inside,80.0,Reg,0,20,RL,320.0,BrkFace,None,0,5,CollgCr,25,5,8,907250030,Y,0,1,CompShg,Hip,WD ,318000,0,Pave,8,1978.0,AllPub,188,2003,2003,2010,19
977,1606,0,0,None,3,1Fam,3,No,0.0,0.0,4,1598.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,871.0,3.0,3,RFn,3,Attchd,2006.0,1606,0,GasA,4,1Story,451,1,4,Lvl,Gtl,9658,Inside,70.0,IR1,0,20,RL,383.0,Stone,None,0,7,NridgHt,60,5,8,528172060,Y,0,1,CompShg,Gable,WD ,255900,0,Pave,6,1598.0,AllPub,230,2006,2006,2009,27
978,1158,0,0,None,3,1Fam,3,No,0.0,0.0,4,1158.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,0,0,PConc,1,7,0.0,0.0,0,None,0,None,0.0,1158,1,GasA,5,1Story,536,1,4,Lvl,Gtl,7500,Inside,63.0,Reg,0,20,RL,0.0,None,None,0,8,SawyerW,50,5,6,531363050,Y,0,1,CompShg,Gable,WD ,143500,0,Pave,5,1158.0,AllPub,0,2004,2004,2009,14
979,1822,0,0,None,3,1Fam,3,No,0.0,0.0,5,1794.0,28.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,CemntBd,CmentBd,None,4,1,PConc,2,7,678.0,3.0,3,RFn,3,Attchd,2005.0,1822,0,GasA,5,1Story,43,1,5,Lvl,Gtl,14122,Inside,79.0,IR1,0,20,RL,240.0,BrkFace,None,0,2,NridgHt,119,5,8,528138020,Y,0,1,CompShg,Hip,WD ,259000,0,Pave,8,1822.0,AllPub,0,2005,2006,2010,27
980,2259,0,0,None,3,1Fam,3,Mn,1.0,0.0,4,905.0,35.0,869.0,ALQ,Rec,Y,2,2,SBrkr,192,4,3,Wd Sdng,Wd Sdng,MnPrv,4,2,CBlock,2,7,450.0,2.0,3,Unf,3,Basment,1953.0,2259,0,GasA,3,1Story,2223,1,4,Bnk,Gtl,21000,Corner,68.0,Reg,0,20,RL,184.0,BrkFace,None,0,10,Crawfor,120,5,6,909428120,Y,0,1,CompShg,Hip,COD,217000,0,Pave,7,1809.0,AllPub,166,1953,1953,2007,20
981,915,720,144,None,3,1Fam,3,No,0.0,0.0,4,765.0,300.0,0.0,Rec,Unf,Y,2,2,FuseA,0,3,3,BrkFace,Wd Sdng,None,4,1,BrkTil,1,7,440.0,2.0,3,Unf,3,Detchd,1950.0,1635,1,GasA,5,1.5Fin,2009,1,3,Bnk,Gtl,8737,Inside,70.0,IR1,0,50,RL,0.0,None,None,0,5,BrkSide,38,7,6,903206170,Y,0,1,CompShg,Gable,WD ,210000,0,Pave,6,1065.0,AllPub,0,1923,1950,2007,5
982,1002,0,0,None,3,1Fam,3,No,1.0,0.0,3,174.0,828.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,MnPrv,0,0,CBlock,1,7,902.0,2.0,3,Unf,3,Detchd,1973.0,1002,0,GasA,3,1Story,394,1,3,Lvl,Gtl,8750,Inside,68.0,IR1,0,20,RL,76.0,BrkFace,None,0,8,NAmes,0,6,5,527402220,Y,0,1,CompShg,Gable,WD ,148500,0,Pave,5,1002.0,AllPub,0,1970,1970,2009,12
983,616,796,0,None,3,1Fam,3,No,0.0,0.0,4,616.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,4,1,PConc,2,7,432.0,2.0,3,Fin,3,BuiltIn,2007.0,1412,1,GasA,5,2Story,1738,1,4,Lvl,Gtl,8499,Inside,73.0,IR1,0,60,RL,0.0,None,None,0,3,Gilbert,36,5,6,528222050,Y,0,1,CompShg,Gable,New,156932,0,Pave,6,616.0,AllPub,0,2006,2007,2007,16
984,1728,0,0,None,6,Duplex,3,No,0.0,0.0,3,1728.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,CBlock,2,7,576.0,2.0,3,Unf,3,Detchd,1987.0,1728,0,GasA,3,1Story,1196,2,3,Lvl,Gtl,11072,Inside,72.0,IR1,0,90,RL,0.0,None,None,0,11,NAmes,0,5,5,534225110,Y,0,1,CompShg,Gable,WD ,145000,0,Pave,10,1728.0,AllPub,0,1965,1965,2008,12
985,1290,0,0,None,2,1Fam,3,Av,1.0,0.0,4,380.0,902.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,662.0,2.0,3,RFn,3,Attchd,2007.0,1290,0,GasA,5,1Story,828,1,4,Lvl,Gtl,6762,Inside,64.0,Reg,0,20,RL,0.0,None,None,0,5,CollgCr,0,5,7,906380210,Y,0,1,CompShg,Gable,WD ,200000,0,Pave,6,1282.0,AllPub,168,2007,2007,2009,19
986,2046,0,0,None,2,1Fam,3,Gd,1.0,0.0,5,564.0,1430.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,5,VinylSd,VinylSd,None,4,2,PConc,2,7,878.0,3.0,3,Fin,3,Attchd,2005.0,2046,1,GasA,5,1Story,1694,1,5,Lvl,Gtl,15431,Inside,105.0,Reg,0,20,RL,400.0,BrkFace,None,0,8,NridgHt,65,5,10,528106110,Y,0,1,CompShg,Hip,WD ,450000,175,Pave,7,1994.0,AllPub,188,2005,2006,2007,27
987,742,729,0,Pave,3,TwnhsE,3,No,0.0,0.0,4,348.0,381.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,PConc,2,7,440.0,2.0,3,Unf,3,Detchd,1999.0,1471,1,GasA,4,2Story,571,1,3,Lvl,Gtl,3230,Inside,34.0,Reg,0,160,FV,894.0,BrkFace,None,0,3,Somerst,24,5,6,533213040,Y,0,1,CompShg,Gable,WD ,172500,0,Pave,6,729.0,AllPub,0,1999,1999,2009,22
988,1548,1066,0,None,4,1Fam,3,No,0.0,0.0,3,384.0,956.0,182.0,ALQ,Rec,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,3,1,CBlock,2,7,624.0,2.0,3,RFn,3,Attchd,1974.0,2614,1,GasA,3,2Story,1192,1,3,Lvl,Gtl,10800,Inside,90.0,Reg,0,60,RL,0.0,None,None,0,6,NWAmes,243,7,6,534177180,Y,0,1,CompShg,Gable,WD ,240000,0,Pave,9,1522.0,AllPub,38,1974,1997,2008,17
989,1580,886,0,None,4,1Fam,3,No,0.0,0.0,4,1580.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,CemntBd,CmentBd,None,4,1,PConc,3,7,610.0,2.0,3,RFn,3,Attchd,2004.0,2466,0,GasA,5,2Story,1806,1,4,Lvl,Gtl,11143,Corner,102.0,IR1,0,60,FV,0.0,None,None,0,12,Somerst,214,5,8,528482090,Y,0,1,CompShg,Gable,WD ,340000,0,Pave,8,1580.0,AllPub,159,2004,2005,2007,22
990,1466,0,0,None,3,1Fam,3,Av,0.0,0.0,4,1450.0,16.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,610.0,3.0,3,Fin,3,Attchd,2007.0,1466,0,GasA,5,1Story,962,1,4,HLS,Gtl,8925,Inside,73.0,IR1,0,20,RL,0.0,None,None,0,7,Timber,18,5,8,916386140,Y,0,1,CompShg,Gable,WD ,201000,0,Pave,7,1466.0,AllPub,100,2007,2007,2009,23
991,969,0,0,None,3,1Fam,3,Av,0.0,0.0,3,253.0,716.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,MnPrv,0,0,CBlock,1,7,440.0,2.0,3,Unf,3,Attchd,1975.0,969,1,GasA,3,1Story,2142,1,3,Lvl,Gtl,10356,Corner,120.0,Reg,0,20,RL,0.0,None,None,0,1,CollgCr,0,6,5,907203110,Y,0,1,CompShg,Gable,WD ,122000,0,Pave,5,969.0,AllPub,0,1975,1975,2007,19
992,1664,0,0,None,3,1Fam,3,No,1.0,0.0,4,201.0,1328.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,3,1,CBlock,2,7,663.0,2.0,3,Fin,3,Attchd,1978.0,1664,0,GasA,3,1Story,1648,1,4,Lvl,Gtl,12299,Inside,93.0,Reg,0,20,RL,67.0,Stone,None,0,9,NWAmes,0,6,7,527302090,Y,0,1,CompShg,Gable,WD ,213000,0,Pave,7,1529.0,AllPub,0,1978,1985,2007,17
993,1691,0,0,None,2,1Fam,3,No,1.0,0.0,3,507.0,1173.0,0.0,Rec,Unf,Y,1,2,SBrkr,260,3,4,BrkComm,Brk Cmn,MnPrv,0,0,CBlock,1,7,550.0,2.0,3,Unf,4,Attchd,1967.0,1691,0,GasA,3,1Story,618,1,3,Lvl,Gtl,9900,Inside,90.0,Reg,0,20,RL,0.0,None,None,0,4,NAmes,67,5,6,534475250,Y,0,1,CompShg,Gable,WD ,175000,0,Pave,5,1680.0,AllPub,0,1967,1967,2009,12
994,1208,0,0,None,2,1Fam,3,No,1.0,0.0,4,544.0,664.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,628.0,2.0,3,RFn,3,Attchd,2007.0,1208,0,GasA,5,1Story,2108,1,4,Lvl,Gtl,6762,Inside,64.0,Reg,0,20,RL,108.0,BrkFace,None,0,9,CollgCr,54,5,7,906380200,Y,0,1,CompShg,Gable,New,195400,0,Pave,6,1208.0,AllPub,105,2007,2007,2007,19
995,1052,0,0,None,3,1Fam,3,No,0.0,0.0,3,525.0,527.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,1,1,CBlock,1,7,668.0,1.0,3,Fin,3,Attchd,1984.0,1052,1,GasA,3,1Story,772,1,3,Lvl,Gtl,11625,Inside,75.0,Reg,0,20,RL,172.0,BrkFace,None,0,4,Sawyer,215,6,5,905103070,Y,0,1,CompShg,Hip,WD ,113500,0,Pave,6,1052.0,AllPub,0,1967,1967,2009,9
996,972,605,0,None,3,1Fam,3,No,0.0,0.0,3,972.0,0.0,0.0,Unf,Unf,Y,1,2,SBrkr,0,3,3,MetalSd,MetalSd,None,4,1,BrkTil,1,7,312.0,1.0,3,Unf,3,Detchd,1939.0,1577,0,GasA,4,1.5Fin,2672,1,2,Lvl,Gtl,6435,Inside,65.0,Reg,0,50,RL,0.0,None,None,0,10,BrkSide,0,5,6,903202120,Y,0,1,CompShg,Gable,WD ,140200,0,Pave,6,972.0,AllPub,0,1939,1950,2006,5
997,909,0,0,None,3,1Fam,3,No,0.0,0.0,3,450.0,162.0,270.0,BLQ,Rec,Y,1,2,SBrkr,0,3,3,Plywood,Plywood,MnPrv,0,0,CBlock,1,7,294.0,1.0,3,Unf,3,Attchd,1968.0,909,0,GasA,3,1Story,2492,1,3,Lvl,Gtl,8450,Inside,65.0,Reg,0,20,RL,90.0,BrkFace,None,0,11,Sawyer,155,6,5,532376180,Y,0,1,CompShg,Gable,COD,116000,0,Pave,5,882.0,AllPub,0,1968,1968,2006,9
998,1838,0,0,None,3,1Fam,3,Gd,1.0,0.0,4,383.0,1455.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,5,VinylSd,VinylSd,None,4,1,PConc,2,7,682.0,3.0,3,Fin,3,Attchd,2005.0,1838,0,GasA,5,1Story,2903,1,5,Lvl,Gtl,11577,Inside,88.0,Reg,0,20,RL,382.0,BrkFace,None,0,9,Timber,225,5,9,921205050,Y,0,1,CompShg,Hip,New,359900,0,Pave,9,1838.0,AllPub,161,2005,2006,2006,23
999,686,702,0,None,3,1Fam,3,Av,0.0,0.0,4,166.0,509.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,Plywood,None,0,0,CBlock,1,7,317.0,1.0,3,Unf,3,Attchd,1977.0,1388,1,GasA,3,2Story,2783,1,3,Lvl,Gtl,8340,Inside,50.0,IR1,0,60,RL,62.0,BrkFace,None,0,12,CollgCr,36,6,6,907201160,Y,0,1,CompShg,Gable,WD ,157500,0,Pave,6,675.0,AllPub,406,1977,1977,2006,19
1000,1867,0,0,None,2,1Fam,3,No,1.0,0.0,3,470.0,379.0,768.0,LwQ,BLQ,Y,2,2,FuseA,0,3,4,Wd Sdng,Wd Sdng,GdWo,4,3,CBlock,1,7,303.0,1.0,3,Fin,3,Attchd,1955.0,1867,0,GasA,5,1Story,786,1,3,Lvl,Gtl,10708,Inside,68.0,IR1,0,20,RL,0.0,None,None,0,11,ClearCr,0,5,5,905401100,Y,0,1,CompShg,Hip,COD,190000,142,Pave,7,1617.0,AllPub,476,1955,1993,2009,21
1001,1301,0,0,None,2,1Fam,3,Mn,0.0,0.0,3,740.0,405.0,0.0,LwQ,Unf,Y,1,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,0,0,PConc,1,6,440.0,2.0,3,Unf,3,Detchd,1965.0,1301,0,GasA,3,1Story,740,1,2,Lvl,Gtl,6911,FR2,60.0,Reg,0,30,RM,0.0,None,None,0,10,BrkSide,0,5,5,903230100,Y,0,1,CompShg,Gable,WD ,100000,0,Pave,5,1145.0,AllPub,0,1924,1950,2009,5
1002,1251,0,0,None,3,1Fam,3,No,1.0,0.0,3,698.0,553.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,MnPrv,4,2,CBlock,1,7,461.0,1.0,3,RFn,3,Attchd,1964.0,1251,0,GasA,3,1Story,2546,1,3,Lvl,Gtl,8800,Inside,80.0,Reg,0,20,RL,425.0,BrkFace,Shed,700,3,NAmes,116,6,6,534403280,Y,0,1,CompShg,Hip,WD ,160000,0,Pave,6,1251.0,AllPub,0,1964,1964,2006,12
1003,1444,0,0,None,3,1Fam,3,No,1.0,0.0,4,172.0,1259.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,577.0,2.0,3,RFn,3,Attchd,2002.0,1444,0,GasA,5,1Story,851,1,4,Lvl,Gtl,10739,Inside,65.0,IR1,0,20,RL,68.0,BrkFace,None,0,4,CollgCr,40,5,7,907194160,Y,0,1,CompShg,Gable,WD ,203000,0,Pave,6,1431.0,AllPub,144,2002,2001,2009,19
1004,1453,1357,0,None,4,1Fam,3,No,0.0,0.0,5,971.0,482.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,Wd Sdng,Wd Sdng,None,5,1,PConc,2,7,750.0,2.0,4,RFn,4,Attchd,1990.0,2810,1,GasA,5,2Story,1833,1,4,Lvl,Gtl,9572,Inside,68.0,IR1,0,60,RL,336.0,BrkFace,None,0,6,NoRidge,0,5,8,533120030,Y,0,1,CompShg,Gable,WD ,302000,0,Pave,9,1453.0,AllPub,500,1990,1990,2007,26
1005,923,0,0,None,2,TwnhsE,3,No,0.0,0.0,4,261.0,543.0,119.0,BLQ,BLQ,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,3,1,CBlock,2,7,264.0,1.0,3,RFn,3,Attchd,1980.0,923,0,GasA,3,1Story,76,1,3,Lvl,Gtl,8012,Inside,50.0,Reg,0,120,RL,0.0,None,None,0,5,SawyerW,0,5,6,531451110,Y,0,1,CompShg,Gable,WD ,143000,0,Pave,5,923.0,AllPub,80,1980,1980,2010,14
1006,1210,1242,0,None,4,1Fam,3,No,0.0,0.0,4,747.0,281.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,3,1,PConc,2,7,683.0,2.0,3,Fin,3,BuiltIn,1998.0,2452,1,GasA,5,2Story,2151,1,4,Lvl,Gtl,16226,Inside,66.0,IR3,0,60,RL,0.0,None,None,0,5,CollgCr,50,5,8,907270040,Y,0,1,CompShg,Gable,WD ,267000,0,Pave,9,1028.0,AllPub,208,1998,1999,2007,19
1007,1224,0,0,None,2,Duplex,0,None,0.0,0.0,0,0.0,0.0,0.0,None,None,N,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,Slab,2,7,530.0,3.0,3,Unf,3,CarPort,1964.0,1224,0,GasA,3,1Story,1880,2,3,Lvl,Gtl,10899,Inside,68.0,IR1,0,90,RL,0.0,None,None,0,4,NAmes,0,5,4,534252070,Y,0,1,CompShg,Gable,WD ,103000,0,Pave,8,0.0,AllPub,0,1964,1964,2007,12
1008,1337,0,0,None,2,TwnhsE,4,No,1.0,0.0,5,36.0,1201.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,3,VinylSd,VinylSd,None,0,0,PConc,2,7,405.0,2.0,3,Fin,3,Attchd,1998.0,1337,0,GasA,5,1Story,2907,1,3,Lvl,Gtl,4500,FR2,32.0,Reg,0,120,RM,443.0,BrkFace,None,0,3,Mitchel,199,5,6,923203100,Y,0,1,CompShg,Hip,WD ,153500,0,Pave,5,1237.0,AllPub,0,1998,1998,2006,13
1009,1701,0,0,None,3,1Fam,3,Gd,1.0,0.0,4,0.0,1390.0,0.0,ALQ,Unf,Y,1,2,SBrkr,0,3,3,HdBoard,HdBoard,None,3,2,CBlock,2,5,611.0,2.0,3,Fin,3,Basment,1975.0,1701,0,GasA,3,SFoyer,1831,1,3,Lvl,Gtl,16647,CulDSac,68.0,IR1,0,85,RL,0.0,None,None,0,1,Sawyer,0,5,5,532479120,Y,0,1,CompShg,Gable,WD ,171000,0,Pave,6,1390.0,AllPub,0,1975,1981,2007,9
1010,1093,576,0,None,4,1Fam,3,No,0.0,0.0,3,1093.0,0.0,0.0,Unf,Unf,N,1,2,FuseF,56,3,3,Wd Sdng,Wd Sdng,None,0,0,BrkTil,1,5,288.0,1.0,3,Unf,2,Attchd,1924.0,1669,1,GasA,3,1.5Fin,2836,1,3,Lvl,Gtl,8707,FR2,62.0,Reg,0,50,RL,0.0,None,None,0,5,Edwards,0,5,4,908227030,Y,0,1,CompShg,Gable,WD ,107000,0,Pave,9,1093.0,AllPub,0,1924,1950,2006,6
1011,952,0,0,None,3,1Fam,3,Mn,1.0,0.0,3,0.0,952.0,0.0,Rec,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,0,0,CBlock,1,7,288.0,1.0,3,Unf,3,Attchd,1968.0,952,0,GasA,4,1Story,1955,1,3,Lvl,Gtl,8300,Inside,66.0,IR1,0,20,RL,86.0,BrkFace,None,0,8,NAmes,0,6,6,535403030,Y,0,1,CompShg,Gable,WD ,128500,0,Pave,5,952.0,AllPub,0,1968,1968,2007,12
1012,922,0,0,None,2,1Fam,3,No,1.0,0.0,3,410.0,512.0,0.0,Rec,Unf,Y,2,2,FuseA,0,3,3,Wd Sdng,Wd Sdng,GdWo,0,0,CBlock,1,7,308.0,1.0,3,Unf,3,Attchd,1957.0,922,0,GasA,3,1Story,1926,1,3,Lvl,Gtl,9770,Inside,72.0,Reg,0,20,RL,0.0,None,None,0,4,NAmes,34,5,5,535179120,Y,0,1,CompShg,Gable,WD ,116000,0,Pave,5,922.0,AllPub,0,1957,1957,2007,12
1013,1126,0,0,None,3,1Fam,3,No,1.0,0.0,3,190.0,936.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,BrkFace,BrkFace,None,4,1,CBlock,2,7,484.0,2.0,3,RFn,3,Attchd,1977.0,1126,0,GasA,2,1Story,2924,1,3,Low,Mod,17400,Inside,80.0,Reg,0,20,RL,0.0,None,None,0,5,Mitchel,41,5,5,923250060,P,0,1,CompShg,Gable,WD ,160000,0,Pave,5,1126.0,AllPub,295,1977,1977,2006,13
1014,1280,0,0,None,2,TwnhsE,3,Mn,0.0,0.0,4,1280.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,HdBoard,HdBoard,None,0,0,PConc,2,7,506.0,2.0,3,RFn,3,Attchd,1992.0,1280,0,GasA,5,1Story,1003,1,4,HLS,Gtl,5070,Inside,39.0,IR1,0,120,RL,0.0,None,None,0,8,StoneBr,82,5,8,527145090,Y,0,1,CompShg,Gable,WD ,180000,144,Pave,5,1280.0,AllPub,0,1992,1992,2008,28
1015,914,0,0,None,3,1Fam,3,No,0.0,0.0,3,214.0,81.0,619.0,ALQ,GLQ,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,368.0,1.0,4,RFn,3,Attchd,1970.0,914,0,GasA,5,1Story,1667,1,5,Lvl,Gtl,7920,Inside,66.0,Reg,0,20,RL,32.0,BrkFace,None,0,10,NAmes,0,5,5,527404050,Y,0,1,CompShg,Gable,WD ,133000,0,Pave,5,914.0,AllPub,120,1970,2002,2007,12
1016,1368,0,0,None,2,Duplex,3,Gd,2.0,0.0,4,45.0,1243.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,3,MetalSd,MetalSd,None,0,0,PConc,2,7,784.0,4.0,3,Fin,3,Attchd,1997.0,1368,0,GasA,4,SFoyer,2905,2,3,Lvl,Gtl,7020,Inside,78.0,Reg,0,90,RM,200.0,BrkFace,None,0,11,Mitchel,48,5,7,923202025,Y,0,1,CompShg,Gable,WD ,215000,0,Pave,8,1288.0,AllPub,0,1997,1997,2006,13
1017,753,741,0,None,3,1Fam,3,No,0.0,0.0,3,224.0,547.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,4,2,CBlock,1,7,213.0,1.0,3,Unf,3,Attchd,1942.0,1494,0,GasA,2,2Story,921,1,4,Bnk,Gtl,7500,Inside,68.0,IR1,0,70,RL,0.0,None,None,0,11,Crawfor,0,7,6,909276110,P,0,1,CompShg,Gable,WD ,177500,224,Pave,7,771.0,AllPub,0,1942,1950,2009,20
1018,1534,0,0,None,3,1Fam,3,Mn,0.0,0.0,4,1496.0,28.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,484.0,2.0,3,Fin,3,Attchd,2006.0,1534,0,GasA,4,1Story,1780,1,4,Lvl,Gtl,10612,Inside,76.0,Reg,0,20,RL,248.0,BrkFace,None,0,1,Somerst,46,5,8,528431030,Y,0,1,CompShg,Gable,WD ,215000,0,Pave,7,1524.0,AllPub,168,2006,2006,2007,22
1019,994,588,150,None,3,1Fam,2,No,0.0,0.0,3,679.0,273.0,0.0,LwQ,Unf,Y,2,2,FuseA,34,3,3,Wd Sdng,Wd Sdng,None,4,1,BrkTil,2,7,250.0,1.0,3,Unf,2,Detchd,1938.0,1582,0,GasA,3,1.5Fin,746,1,3,Lvl,Gtl,6120,Inside,51.0,Reg,0,50,RM,0.0,None,None,0,2,BrkSide,0,6,5,903234220,Y,0,1,CompShg,Gable,WD ,150000,0,Pave,6,952.0,AllPub,189,1938,1950,2009,5
1020,1699,1523,0,None,5,1Fam,3,Mn,1.0,0.0,4,203.0,1470.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,3,2,PConc,3,7,594.0,3.0,3,Unf,3,Attchd,1990.0,3222,0,GasA,4,2Story,254,1,4,Lvl,Gtl,12376,Corner,90.0,Reg,0,60,RL,0.0,None,None,0,5,SawyerW,0,5,7,906402200,Y,0,1,CompShg,Hip,WD ,320000,0,Pave,11,1673.0,AllPub,367,1990,1990,2010,14
1021,1516,0,0,None,3,1Fam,3,No,0.0,0.0,3,975.0,196.0,345.0,Rec,BLQ,Y,2,2,SBrkr,0,3,3,HdBoard,Plywood,None,0,0,CBlock,1,7,472.0,2.0,3,RFn,3,Attchd,1964.0,1516,1,GasA,3,1Story,606,1,3,Lvl,Gtl,10004,Inside,100.0,Reg,0,20,RL,180.0,BrkFace,None,0,2,NAmes,0,6,6,534400050,Y,0,1,CompShg,Gable,WD ,167000,152,Pave,6,1516.0,AllPub,0,1964,1964,2009,12
1022,1032,0,0,None,2,1Fam,0,None,0.0,0.0,0,0.0,0.0,0.0,None,None,N,2,2,SBrkr,121,3,3,Wd Sdng,Wd Sdng,None,3,1,Slab,1,7,260.0,1.0,3,Unf,3,Detchd,1939.0,1032,0,GasA,3,1Story,2703,1,3,Lvl,Gtl,8250,Inside,55.0,Reg,0,30,RL,0.0,None,None,0,6,Edwards,0,7,5,904301410,Y,0,1,CompShg,Gable,WD ,125000,0,Pave,6,0.0,AllPub,0,1935,1950,2006,6
1023,1588,0,0,None,5,1Fam,2,No,0.0,0.0,2,448.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,MnPrv,0,0,BrkTil,2,2,0.0,0.0,0,None,0,None,0.0,1588,0,GasA,4,1Story,1306,1,3,Lvl,Gtl,12205,Inside,103.0,Reg,0,20,RM,0.0,None,None,0,12,OldTown,0,1,3,902207120,N,0,1,CompShg,Gable,WD ,65000,0,Pave,6,448.0,AllPub,0,1949,1992,2008,4
